id,num_orders
1368564,96
1311096,418
1309826,337
1117757,26
1268876,94
1139409,121
1315421,176
1307693,203
1351780,297
1240833,82
1292779,41
1004955,40
1058696,42
1440829,68
1087516,163
1212398,176
1174663,176
1227160,190
1371034,69
1447838,1148
1118795,364
1229556,391
1318629,55
1201803,136
1108210,67
1084729,26
1329157,445
1173501,177
1345020,69
1428650,27
1361789,68
1204938,364
1459959,189
1009864,499
1176675,13
1453409,96
1336507,108
1328456,134
1313891,148
1468663,28
1318421,41
1007837,96
1417926,229
1144631,906
1123946,582
1090477,81
1414267,26
1329543,177
1406534,55
1431237,53
1010486,271
1004166,54
1403955,176
1245398,149
1064134,162
1320738,338
1043919,40
1197159,96
1122164,67
1250396,202
1078267,271
1320587,94
1438968,1473
1445553,176
1430625,391
1430923,41
1255590,231
1174194,163
1268149,620
1435775,676
1001078,757
1356321,67
1238399,41
1247434,420
1372264,554
1367722,472
1131831,622
1450298,123
1236521,123
1417628,69
1302103,54
1075661,42
1052678,14
1116456,42
1210918,15
1238372,432
1200100,297
1308118,189
1025514,13
1073171,13
1343697,378
1206094,636
1213565,486
1133994,54
1406832,69
1199518,27
1465945,188
1360766,188
1172793,123
1477841,243
1480419,243
1266200,216
1228974,95
1443865,94
1110747,81
1259815,53
1222703,96
1416211,26
1289707,607
1350731,270
1315773,582
1462684,377
1265062,81
1087576,96
1193331,15
1179725,42
1162092,150
1152578,229
1209604,230
1236773,15
1309943,81
1460971,40
1217450,81
1045376,134
1443469,555
1462830,54
1255402,163
1167286,27
1059507,149
1079973,204
1483889,121
1012794,122
1078273,42
1105636,54
1197957,215
1129900,797
1399359,122
1435778,55
1115944,81
1148006,26
1004198,123
1071538,81
1179231,123
1183707,54
1492404,108
1069594,107
1475387,134
1389608,256
1257603,122
1468813,256
1190954,68
1231442,202
1426101,94
1011026,81
1494285,177
1127975,284
1254456,325
1433132,15
1385563,95
1329092,27
1024456,190
1441633,446
1005331,473
1255283,28
1268877,229
1191347,107
1367529,42
1392509,418
1443604,94
1242946,13
1158962,13
1266951,13
1393559,123
1171262,42
1259868,54
1099206,134
1439182,1025
1330691,28
1199867,15
1359174,15
1478755,323
1437302,216
1142646,339
1428338,53
1494524,204
1318530,204
1031981,69
1103507,13
1048429,26
1066501,177
1142079,68
1199171,690
1423076,175
1375347,296
1363494,485
1168706,150
1286957,339
1297773,13
1127311,55
1278238,162
1246917,312
1255329,458
1297788,364
1362697,123
1377302,55
1129605,148
1186097,460
1166420,325
1144128,528
1465478,95
1439785,81
1452155,176
1412612,81
1042812,67
1140317,67
1441282,324
1420561,324
1052770,352
1492355,13
1123588,68
1205947,28
1397772,135
1430108,136
1123252,352
1019322,136
1019113,190
1476280,216
1446657,108
1442076,15
1199873,81
1053654,28
1493948,271
1087207,68
1193820,67
1401050,636
1241369,135
1331635,757
1275462,621
1226852,68
1321242,27
1447608,54
1467746,189
1497186,258
1421624,392
1103191,40
1232381,134
1351626,176
1336135,460
1126452,296
1370737,351
1020027,28
1312294,26
1113562,26
1267715,54
1157131,67
1127567,15
1393273,54
1301677,28
1429577,162
1413066,391
1273196,366
1065500,26
1442450,42
1179865,15
1229492,54
1283364,216
1480985,323
1164611,42
1286172,40
1395783,69
1177550,68
1412772,53
1325211,404
1331898,80
1027577,13
1211409,161
1119268,40
1409353,134
1239768,67
1016320,14
1350029,162
1165320,162
1114413,122
1374639,324
1263967,135
1431639,690
1439212,271
1243982,433
1425722,14
1357621,163
1080059,122
1342822,285
1100321,406
1237813,379
1300518,81
1114521,284
1385419,215
1250718,460
1499934,244
1466058,526
1149575,108
1003527,26
1436210,13
1495418,95
1018177,53
1222779,54
1278720,540
1425342,485
1247856,688
1296233,26
1299299,13
1040011,95
1047541,242
1416939,122
1307589,108
1154900,69
1447474,270
1498148,135
1032041,311
1441254,244
1270780,271
1283042,150
1284049,14
1451216,107
1159551,14
1226506,258
1065345,95
1421154,324
1254784,350
1067670,96
1249310,1918
1109152,177
1059263,177
1127296,94
1177149,230
1193901,109
1305434,620
1169253,555
1439432,917
1369386,68
1187366,69
1383898,325
1040191,460
1026483,445
1418641,1068
1446160,107
1300731,96
1359618,80
1248156,284
1294670,68
1478985,177
1368481,53
1333433,27
1434239,55
1257619,919
1094504,283
1300383,204
1384829,68
1005407,40
1315724,13
1177648,243
1039799,378
1050610,716
1215378,95
1420586,108
1355314,80
1200145,148
1352856,108
1490730,406
1140936,134
1100311,296
1280962,364
1188460,311
1241716,445
1495394,297
1052736,53
1491102,204
1439147,215
1253028,163
1217271,163
1153904,296
1103990,2052
1315380,1540
1012578,473
1356121,94
1387352,445
1177494,324
1441552,769
1065795,649
1245852,1162
1485920,96
1282419,150
1474269,229
1122106,1187
1419497,581
1491382,838
1334251,175
1107205,135
1342908,53
1389672,136
1115199,15
1466642,136
1075060,13
1286035,42
1216014,14
1202009,798
1447158,366
1116835,189
1216346,40
1295510,13
1286831,13
1495796,379
1477046,176
1423534,257
1070216,135
1260241,149
1376750,109
1331408,161
1239901,296
1195401,161
1083931,405
1445603,366
1331096,473
1085873,150
1106683,339
1334187,283
1103377,94
1015635,271
1254780,68
1379556,324
1461975,419
1104316,339
1395991,95
1395799,108
1204391,109
1080873,96
1111719,123
1210576,27
1172770,163
1265692,419
1042603,433
1182168,204
1277776,202
1131821,40
1174173,190
1337771,230
1202376,162
1444033,53
1163334,28
1279214,136
1296501,42
1033599,14
1174360,109
1291501,621
1298916,26
1423496,28
1293002,95
1076795,134
1021481,311
1330908,190
1162720,69
1078467,53
1345403,26
1036433,14
1391656,107
1328210,134
1177028,67
1434055,339
1424721,445
1191920,121
1052756,188
1391034,176
1408065,162
1091688,41
1166031,122
1177255,69
1045371,285
1060513,163
1436754,203
1233478,42
1192154,94
1037962,378
1373312,162
1185011,148
1007240,13
1277562,68
1072334,80
1128376,54
1297522,27
1452541,189
1359919,634
1067207,473
1233545,26
1214743,95
1228910,40
1423994,217
1313304,123
1099679,256
1426844,204
1378564,15
1076816,26
1001350,67
1463100,27
1239878,96
1415566,42
1168331,365
1184252,231
1037012,135
1458256,620
1280912,621
1082299,109
1300140,69
1397931,42
1428482,42
1229001,54
1067710,69
1181286,41
1412408,460
1407485,215
1071259,284
1131716,14
1214421,14
1114189,41
1323156,54
1000698,244
1031474,851
1247248,28
1023342,13
1188121,13
1286899,162
1349711,123
1091327,55
1176395,136
1248828,68
1040307,188
1329740,393
1265965,40
1375031,501
1336230,177
1109216,379
1223819,80
1184220,108
1351227,82
1291104,501
1499951,337
1389163,539
1457331,379
1018331,14
1222327,257
1380095,460
1186135,364
1091750,675
1474529,109
1336163,28
1463362,95
1280003,109
1119159,189
1067474,27
1317791,26
1126189,80
1374875,405
1498800,285
1377853,122
1418509,55
1384132,40
1152757,123
1290442,243
1010856,392
1054292,81
1014398,94
1262731,54
1036243,162
1004828,310
1388536,404
1350424,283
1137631,148
1381527,150
1161738,69
1308325,189
1202718,68
1478119,26
1328690,107
1346361,68
1332266,324
1356772,324
1084390,283
1419232,661
1387470,42
1478089,161
1331292,163
1430739,377
1105500,404
1249587,728
1207278,96
1067443,122
1016566,40
1378160,42
1497309,107
1370933,512
1481206,15
1369995,28
1350874,26
1112513,13
1147478,42
1293493,13
1387939,244
1191281,555
1092227,688
1178247,54
1169864,13
1174124,67
1278123,55
1075935,121
1220930,202
1219540,108
1055380,27
1036746,148
1022232,447
1010495,311
1023709,149
1462450,257
1120855,109
1418431,27
1219029,94
1482768,135
1229842,13
1206840,96
1235689,68
1410054,350
1119297,404
1283213,109
1392031,1364
1193249,906
1199568,256
1407293,80
1278568,231
1408531,123
1138267,472
1139258,486
1365049,730
1359954,230
1343500,203
1033638,122
1053043,1269
1106036,486
1050509,810
1163652,68
1344265,53
1296395,176
1419087,68
1341606,55
1067990,13
1327243,40
1019442,15
1320284,418
1070518,473
1380607,366
1092204,40
1397944,15
1308439,13
1386250,270
1482059,365
1228987,472
1084363,82
1289081,96
1046120,148
1359932,123
1476808,377
1375526,149
1403567,202
1411725,526
1027074,257
1319750,216
1488452,96
1183310,26
1060365,122
1203758,161
1359579,324
1250165,122
1118053,176
1425692,188
1163765,216
1024239,55
1427043,28
1394487,190
1366235,95
1230705,122
1385760,243
1155221,95
1357947,96
1155845,40
1284871,68
1285681,190
1313628,258
1003559,258
1085143,14
1279269,13
1491362,27
1296050,13
1027560,41
1109062,28
1468070,123
1301912,13
1372452,53
1216295,204
1080428,555
1275455,284
1200217,109
1162284,216
1409553,217
1392715,121
1315760,148
1097710,69
1285179,42
1273296,13
1050702,123
1094193,42
1072878,69
1252201,122
1016160,176
1345970,514
1183200,190
1243332,351
1440017,391
1155554,109
1120774,27
1395698,107
1441706,42
1288355,136
1451370,121
1010337,325
1030428,42
1343272,94
1294240,177
1244960,541
1050471,175
1271361,379
1131135,108
1330314,69
1236942,55
1484447,188
1317781,27
1471097,216
1064015,122
1435998,53
1222345,108
1495290,324
1261324,337
1149711,162
1396438,42
1379374,28
1289334,13
1332404,67
1182176,95
1405603,582
1248698,107
1011799,204
1123469,82
1023318,377
1483716,188
1162607,94
1157714,41
1406254,28
1468021,189
1357828,94
1248120,690
1480346,121
1007010,94
1329627,134
1401957,149
1296576,28
1335313,149
1416727,15
1272292,26
1441262,393
1151463,459
1337790,94
1476136,95
1443795,55
1272200,42
1442250,256
1401517,177
1006041,14
1329309,15
1406291,42
1267181,27
1319608,82
1425375,40
1288009,28
1226314,55
1189123,176
1394268,256
1466259,26
1090500,148
1478055,94
1129935,123
1070032,149
1136100,204
1378063,204
1399751,14
1423195,13
1121665,15
1225337,40
1407149,217
1442808,108
1074323,717
1148769,1027
1313849,162
1209585,1592
1278748,190
1093376,485
1007123,163
1473365,782
1416330,487
1115570,878
1301735,958
1406384,1296
1117969,230
1259030,271
1167748,202
1353953,3808
1340614,1215
1430093,1594
1226033,270
1186038,68
1324350,175
1341057,134
1218304,108
1007165,121
1023051,109
1408479,161
1363746,136
1051229,662
1246221,865
1249794,190
1415662,150
1047566,13
1175187,69
1261268,406
1211204,594
1196393,582
1324708,54
1249911,177
1444677,14
1438339,134
1006845,432
1461548,647
1057669,136
1066575,323
1359065,310
1076099,487
1008635,649
1110869,271
1311681,258
1472243,458
1079476,215
1026935,593
1367247,473
1474729,231
1406711,1041
1352093,257
1464644,230
1056398,40
1058284,94
1310702,163
1275186,445
1115062,298
1369730,447
1441255,283
1009158,256
1439087,420
1101076,432
1385485,323
1381756,513
1163817,53
1034901,27
1365266,13
1491765,42
1331278,53
1387243,15
1059770,337
1411775,271
1237309,231
1279987,94
1230317,40
1471457,621
1421988,95
1242095,68
1123773,107
1486238,188
1106874,312
1043439,135
1135306,108
1213221,204
1293359,244
1488237,68
1215569,82
1364047,28
1222795,13
1064545,242
1446086,26
1093571,377
1418371,392
1182114,175
1054723,514
1182446,203
1253839,270
1139142,150
1320721,311
1134128,621
1424653,715
1254550,122
1163284,107
1314335,325
1338319,460
1116418,717
1035513,513
1461518,27
1441342,14
1480348,14
1306511,41
1465566,42
1375422,67
1011397,67
1206239,28
1086612,55
1097994,782
1147117,485
1334266,177
1365715,13
1162136,95
1428806,216
1175819,135
1254869,123
1311140,42
1324215,176
1007982,148
1230711,298
1314655,298
1435749,190
1430121,189
1455053,216
1406102,67
1290556,15
1201315,41
1130404,190
1379722,68
1146684,163
1131405,163
1216649,162
1391689,1958
1055011,285
1183543,500
1451107,28
1456388,54
1178756,258
1159595,958
1444143,1012
1371429,1619
1466318,27
1330248,96
1215795,485
1335631,460
1242295,783
1242991,1350
1209194,135
1148243,67
1181156,15
1316171,121
1145620,95
1385807,28
1025160,122
1448322,150
1299696,42
1431695,865
1093507,244
1068143,377
1262949,54
1111725,13
1461971,851
1364620,850
1415079,863
1341426,162
1080375,204
1158488,215
1212302,150
1087492,310
1472309,432
1238649,256
1202195,176
1482606,136
1028580,338
1051268,365
1379128,204
1013539,81
1129761,163
1411004,242
1435247,324
1380455,324
1265343,540
1135738,757
1011038,379
1137846,242
1399251,28
1440074,80
1000734,107
1414810,242
1381179,500
1350790,567
1190444,26
1486912,42
1236391,271
1178617,513
1285948,257
1262305,460
1321124,190
1477230,177
1474968,81
1358159,94
1493346,391
1316177,297
1098457,95
1325326,13
1252764,13
1130890,499
1445592,783
1267495,702
1382259,42
1156755,67
1491082,13
1103558,150
1338037,107
1094930,298
1386365,163
1304381,161
1351937,161
1328548,94
1371269,123
1002309,229
1471282,15
1392767,217
1019682,150
1457769,486
1300407,499
1068011,297
1127745,215
1275300,188
1031756,215
1276549,41
1056144,136
1345960,67
1026590,216
1230216,377
1493066,150
1240971,41
1076123,162
1116856,378
1106834,636
1430745,271
1142733,13
1332561,15
1065027,41
1288625,14
1100005,14
1316879,27
1448339,540
1448283,1202
1230100,1714
1150331,14
1233710,28
1244549,81
1011274,26
1366995,162
1155338,163
1431889,27
1411042,15
1373635,28
1365958,175
1263468,150
1147836,1323
1312260,1552
1108274,244
1152196,487
1174520,526
1311644,15
1282792,107
1313863,27
1116853,204
1117345,377
1142841,162
1346851,68
1202683,94
1286305,189
1207997,217
1075761,311
1442400,136
1313185,14
1313557,28
1461090,27
1262107,42
1043719,13
1172039,42
1382652,81
1020208,298
1253644,177
1339071,188
1320094,134
1117970,123
1068151,311
1458189,40
1154829,42
1441375,14
1027883,41
1358903,15
1297394,107
1065989,27
1364660,607
1277097,337
1157917,27
1482136,418
1491979,486
1491117,135
1206646,80
1208274,55
1210738,27
1328739,312
1151568,338
1179600,203
1350474,68
1249578,94
1141830,352
1066784,352
1135133,339
1045471,379
1239437,54
1412957,41
1256148,67
1150723,28
1458025,121
1208584,80
1052913,15
1342834,42
1427122,27
1307634,122
1483134,431
1008294,122
1127039,15
1205295,13
1216979,107
1213601,134
1124300,298
1400990,80
1206721,189
1154185,109
1051019,26
1035942,55
1120418,68
1000557,15
1159957,96
1281230,68
1492825,149
1364359,323
1144162,217
1134852,1540
1179517,715
1000505,216
1301184,42
1206831,109
1008616,647
1429552,593
1139647,878
1300817,68
1119648,135
1255638,163
1096780,109
1148826,176
1290989,728
1442329,123
1421415,67
1394355,95
1375025,54
1103636,42
1435514,28
1344879,68
1026319,109
1432633,661
1092417,364
1040695,851
1142017,26
1123939,27
1496055,13
1361083,163
1292002,81
1476709,216
1318219,82
1121990,121
1409644,68
1442958,68
1210181,405
1246412,203
1113679,190
1178941,190
1407215,190
1137755,67
1101359,284
1389483,310
1446950,53
1331883,82
1220066,68
1430629,324
1412405,324
1445691,108
1233603,676
1081183,69
1390416,94
1161610,96
1029722,364
1408190,512
1358481,796
1362659,134
1374651,190
1473048,190
1159448,460
1095885,229
1152927,1108
1263486,40
1361892,41
1180295,40
1461189,80
1352516,40
1203135,13
1412137,15
1348312,14
1117178,446
1487661,661
1052291,188
1346673,42
1482270,243
1195731,55
1170403,122
1260429,190
1380448,123
1288681,148
1121882,82
1297507,122
1249247,716
1368716,217
1093831,177
1190515,176
1412193,67
1266638,148
1281895,81
1263331,54
1496385,53
1472881,26
1174789,176
1449484,567
1434557,162
1241213,432
1099698,69
1288833,81
1279473,123
1374095,285
1195279,553
1285467,269
1200473,258
1288556,215
1135583,258
1352318,688
1141415,730
1416778,756
1251736,14
1256829,54
1497598,27
1200754,13
1155627,67
1257467,69
1010451,55
1304851,351
1144211,485
1275541,688
1333903,14
1273355,13
1077142,108
1213834,148
1394157,122
1246247,41
1262361,176
1288241,202
1008853,215
1386984,203
1039343,80
1457066,94
1417619,82
1221942,190
1492708,40
1260284,68
1005493,27
1097238,163
1389098,42
1239205,163
1142402,163
1187987,595
1277790,311
1129722,189
1292372,202
1083272,42
1210694,148
1175781,244
1370401,393
1048369,458
1199378,14
1443132,42
1437968,15
1435862,96
1301525,202
1300490,445
1155251,135
1066976,135
1493943,82
1376854,41
1331984,229
1325754,67
1317080,15
1083560,40
1231111,54
1011124,203
1321197,391
1370181,215
1449954,27
1435671,94
1081672,244
1341179,310
1037357,311
1453346,269
1129402,53
1356694,107
1095297,162
1005508,95
1040476,27
1274638,96
1130738,150
1234863,176
1004425,108
1248791,243
1416624,620
1168965,231
1080688,621
1237764,122
1085489,163
1310818,1135
1469088,771
1330889,796
1451006,134
1199888,176
1456099,121
1238994,944
1233434,634
1418277,851
1437367,177
1266827,28
1059366,15
1005997,41
1072243,68
1487987,41
1179844,55
1478638,28
1126519,608
1097376,460
1322240,135
1353828,55
1095697,81
1195929,26
1075296,69
1126645,96
1387808,283
1299335,42
1190579,188
1238279,27
1281060,177
1255725,283
1086034,258
1222068,338
1445345,325
1346505,148
1321003,203
1484787,148
1120747,163
1107889,28
1063781,122
1069635,150
1362909,324
1160528,122
1071583,485
1081273,447
1301120,257
1252819,148
1450030,40
1357284,96
1046795,28
1135179,81
1292184,593
1236684,312
1312208,122
1221279,95
1215254,68
1160460,566
1433007,339
1473093,433
1136868,40
1353423,67
1231192,68
1025759,68
1331967,26
1152714,13
1347861,28
1434386,296
1496234,298
1192419,215
1489440,69
1432777,26
1444293,13
1238059,95
1037656,149
1225810,53
1181074,109
1137669,431
1020431,189
1423125,69
1297694,96
1276959,80
1374169,13
1202772,162
1036821,68
1249229,176
1468668,337
1080511,176
1453211,121
1216199,203
1298007,55
1286555,107
1405233,487
1156240,324
1247979,514
1323764,14
1323389,176
1337295,82
1078113,283
1354222,405
1005910,393
1204525,15
1136587,15
1183839,42
1097913,27
1289506,26
1467938,539
1102366,1147
1104329,188
1253823,136
1335558,378
1309171,393
1299132,41
1476668,80
1018667,283
1030392,190
1200823,42
1369039,150
1086847,53
1109486,53
1325405,27
1331264,109
1427058,68
1336172,674
1255751,94
1320682,163
1141103,878
1183358,474
1384513,351
1143313,80
1253248,311
1142409,798
1267250,204
1479265,134
1203571,134
1478474,67
1028746,1337
1178203,539
1385350,958
1074938,68
1267774,80
1022228,121
1211769,230
1119491,96
1033015,15
1029041,188
1146955,15
1299017,796
1260005,433
1203568,188
1120980,68
1165612,26
1075641,149
1236863,258
1393900,122
1119480,94
1294669,244
1334537,96
1035256,53
1363056,310
1329993,445
1050349,378
1311264,243
1339810,379
1264183,393
1200866,242
1161315,338
1476020,150
1123496,216
1099298,433
1313206,877
1468053,162
1093227,1621
1183936,203
1263387,447
1065834,26
1443402,230
1040533,190
1057544,1068
1461408,730
1359630,1296
1057310,188
1227990,14
1453454,257
1348678,958
1171835,743
1329067,944
1214967,55
1360876,149
1487084,41
1476159,350
1185623,122
1401622,109
1150515,15
1353711,472
1300105,863
1050801,323
1205716,27
1084245,13
1323798,42
1495866,298
1126990,431
1382069,580
1206071,109
1156187,134
1446803,188
1049695,148
1323061,216
1339909,256
1135487,244
1000100,188
1388671,296
1047271,148
1430895,229
1191523,134
1157697,217
1158465,150
1347027,472
1241427,190
1188841,446
1181575,622
1316314,271
1082441,270
1335660,55
1168297,80
1213229,109
1437313,230
1011793,392
1376105,189
1056546,14
1086686,67
1483804,136
1484346,350
1065215,256
1191886,728
1018412,40
1130199,82
1388783,13
1114069,26
1097480,82
1254831,134
1356261,13
1169758,26
1047398,27
1108942,405
1395990,634
1447928,177
1162538,41
1298962,28
1451782,42
1258001,298
1301416,203
1160983,271
1103189,162
1432687,161
1454944,175
1251515,15
1407082,216
1375055,42
1140780,135
1390190,42
1483577,312
1310234,337
1324612,136
1318087,324
1173141,310
1269934,80
1442947,14
1233406,81
1490422,80
1228255,243
1324289,433
1044544,55
1415178,121
1083391,325
1390665,190
1343682,108
1420269,418
1067445,107
1331472,15
1174767,121
1066841,15
1196664,68
1470329,80
1257230,55
1395065,28
1013425,14
1494636,405
1085476,555
1326219,378
1363457,13
1003155,28
1104556,257
1379985,256
1342457,54
1008710,162
1418705,161
1333430,42
1186546,41
1239269,82
1388725,26
1462832,27
1072966,68
1197083,500
1107959,526
1481223,310
1305518,2848
1091948,703
1423856,447
1135243,148
1175893,636
1180816,377
1256510,771
1306222,810
1089615,3483
1059966,149
1106408,175
1337824,204
1096372,1606
1493967,1122
1464047,1552
1232736,203
1310626,256
1152557,107
1470108,339
1083732,204
1340571,229
1001888,55
1190892,176
1412578,82
1221774,879
1072628,1337
1418345,526
1163110,94
1482208,53
1126214,94
1140966,446
1124593,337
1326921,771
1199659,243
1115764,177
1338613,148
1262678,204
1135607,230
1239466,796
1185120,364
1116326,487
1084274,445
1001605,2282
1061234,513
1327015,528
1081244,42
1056311,82
1231953,150
1315567,472
1023338,447
1368801,595
1365321,663
1434395,176
1060668,229
1412851,27
1389584,69
1047653,82
1368824,1052
1062138,648
1080771,311
1265021,217
1162076,55
1033851,189
1164529,283
1164851,284
1407686,460
1239126,53
1004611,82
1271171,122
1029230,15
1152216,40
1245895,53
1006231,338
1174973,258
1399815,231
1374612,26
1480121,351
1002209,432
1278108,377
1462180,15
1184629,13
1046603,67
1250767,150
1309641,298
1244370,269
1122567,258
1196992,216
1313003,161
1128343,82
1288977,96
1129132,190
1095953,150
1052493,163
1218935,163
1015407,230
1431361,1958
1485965,135
1336922,555
1132112,69
1005220,161
1004022,163
1279884,836
1008750,744
1105224,460
1466321,27
1280185,42
1457965,296
1244417,109
1131919,649
1451317,1161
1104883,121
1175655,134
1189952,136
1000304,42
1461295,581
1120717,94
1493281,42
1170498,123
1383931,27
1327670,540
1343332,460
1236270,188
1400678,68
1197290,42
1401748,13
1248165,648
1230061,392
1181642,609
1329876,134
1405583,68
1276334,69
1292794,202
1106071,418
1335860,122
1443203,458
1266589,324
1188906,95
1096891,149
1205809,406
1439307,161
1179169,123
1045963,123
1429094,53
1311865,433
1080373,271
1399350,311
1311554,338
1110818,378
1303018,108
1174742,28
1349833,53
1332264,26
1172547,122
1202092,148
1409437,203
1038905,108
1157152,55
1185911,94
1109479,284
1155822,42
1406614,648
1286531,80
1027999,27
1193741,53
1241441,26
1315121,122
1497710,54
1349802,14
1333857,27
1365192,42
1284213,283
1172386,566
1268959,285
1314764,258
1076504,242
1180513,108
1441078,81
1309464,123
1176713,204
1375565,68
1304798,28
1215467,54
1180354,26
1411569,217
1173022,150
1067126,176
1284763,216
1467408,107
1010693,257
1492072,96
1261641,15
1154519,13
1284522,82
1128146,81
1361785,204
1097103,203
1184517,404
1166644,28
1322713,69
1333349,67
1122674,123
1085876,149
1167618,122
1099209,27
1445899,95
1419759,13
1194935,53
1443388,41
1133418,162
1451491,285
1391487,69
1346923,13
1091512,41
1236380,175
1365007,217
1234609,82
1255211,107
1196064,54
1049627,28
1171254,96
1440868,27
1158633,53
1432911,54
1359292,271
1420948,42
1444309,177
1205357,258
1313355,96
1452010,472
1299770,162
1255054,69
1229099,55
1176972,162
1328253,149
1312682,393
1328174,595
1227077,14
1437393,55
1471676,81
1036444,473
1136324,297
1036028,1039
1086341,41
1013266,94
1452051,121
1102454,269
1328928,244
1363133,257
1238113,27
1244122,134
1302369,28
1141719,809
1418192,486
1025362,392
1010063,41
1271876,26
1243764,41
1154773,67
1217617,109
1457179,203
1149983,107
1442399,149
1023820,162
1261421,189
1152408,215
1322672,607
1219542,121
1258790,312
1184081,68
1033033,95
1009025,337
1187131,148
1490092,67
1044947,134
1401482,148
1401300,14
1040108,109
1072145,121
1167505,203
1432844,1106
1360840,40
1281317,42
1394720,40
1123472,244
1335875,149
1191021,161
1062946,42
1379038,40
1086068,351
1209675,378
1273528,122
1052283,26
1488713,67
1317965,80
1334338,122
1495749,202
1155113,148
1324217,28
1014713,40
1068923,324
1199511,176
1226738,296
1057805,728
1337331,162
1031825,485
1091303,189
1299647,339
1339600,14
1270524,54
1069032,163
1029112,123
1185619,150
1208062,122
1218491,55
1411585,42
1280994,94
1477029,365
1150426,122
1291788,163
1123687,68
1385315,27
1273428,13
1091779,80
1433165,216
1233695,15
1226109,13
1289617,53
1086173,123
1136649,352
1222683,109
1165390,149
1494991,123
1303527,28
1332894,55
1375519,53
1389119,271
1337508,68
1413955,674
1311154,284
1150198,27
1217709,1041
1323085,257
1320784,540
1272917,217
1377468,94
1307337,311
1001035,757
1289384,82
1432923,256
1374160,175
1014486,148
1297521,109
1150968,445
1105889,742
1374518,82
1372056,40
1115289,67
1218455,14
1428660,42
1111529,28
1080313,54
1045201,94
1125057,364
1004679,283
1008058,580
1402186,26
1159072,15
1158436,269
1335272,366
1069529,121
1123940,134
1216221,94
1261401,107
1075510,107
1312582,297
1325177,189
1190687,162
1041996,82
1494281,55
1396001,204
1233931,175
1209078,15
1433984,28
1307281,162
1411927,13
1092679,163
1024773,162
1098852,121
1141881,554
1209119,176
1240215,81
1426530,136
1095528,377
1320803,350
1352358,1391
1151293,96
1184545,188
1334503,41
1115185,190
1285953,337
1149701,406
1393708,42
1383287,41
1360039,28
1006359,42
1403211,13
1031284,54
1119679,14
1284106,26
1034605,338
1181140,797
1395629,257
1379420,15
1251743,15
1288029,15
1473188,80
1367645,14
1413911,96
1159801,96
1210701,54
1119698,13
1332210,134
1411131,377
1069729,258
1314022,15
1397183,69
1202918,150
1218200,96
1105075,41
1036017,13
1369119,41
1387667,96
1403654,42
1165494,215
1420906,337
1420945,688
1231951,406
1452283,406
1361853,96
1463031,15
1388951,96
1280859,242
1346717,189
1061824,283
1006298,27
1427842,94
1128401,82
1265739,769
1494433,339
1321396,513
1122277,28
1152696,94
1340194,42
1357744,41
1300078,108
1421593,121
1016202,40
1113687,81
1073000,53
1194071,298
1092325,580
1070305,122
1258363,40
1316698,13
1151283,14
1483303,96
1384836,26
1226194,230
1153428,81
1198100,123
1416107,40
1441608,122
1448657,96
1030152,94
1179248,26
1045075,271
1041492,244
1355682,365
1479870,393
1326830,149
1238168,1336
1171800,581
1124674,81
1164972,42
1143333,204
1011658,69
1064374,123
1279043,365
1396311,365
1394547,55
1077761,55
1479383,82
1496500,230
1281991,188
1297893,689
1386801,150
1365952,82
1152086,134
1271829,177
1137861,310
1216539,40
1438909,96
1368104,13
1396732,351
1132676,352
1147729,366
1242371,15
1033446,41
1087011,162
1428580,243
1301833,229
1326094,162
1264988,148
1077154,26
1475592,109
1222986,40
1304997,189
1277631,40
1052107,123
1448417,68
1400085,149
1190020,460
1247231,285
1177870,53
1342526,215
1394193,95
1224126,148
1006444,270
1347953,311
1264026,96
1488317,68
1426059,42
1361559,26
1227980,96
1194921,203
1033540,661
1057352,28
1190878,27
1304436,26
1015274,67
1303079,40
1369451,26
1256367,13
1411939,177
1099178,350
1047440,26
1156344,28
1349813,15
1184487,150
1016228,108
1336471,163
1105467,203
1211232,204
1437773,68
1018666,40
1174577,135
1400533,41
1485489,94
1421265,163
1257824,269
1270197,190
1453725,69
1401705,1728
1266103,1040
1197433,647
1301497,107
1116479,81
1445437,593
1272750,458
1239684,1013
1472327,204
1237389,69
1414652,150
1482167,109
1409591,473
1473384,1122
1198902,190
1269940,81
1478820,257
1488358,324
1143995,122
1066832,13
1391032,55
1367690,13
1130577,447
1473197,271
1076706,231
1276290,14
1443284,26
1458481,324
1018827,136
1203063,136
1125357,148
1271798,40
1206576,40
1297029,55
1214610,80
1049598,135
1154039,258
1249298,244
1104104,216
1180088,231
1456519,432
1336457,350
1342696,81
1049974,204
1420298,26
1007605,607
1333331,270
1174028,231
1396043,69
1147970,176
1049835,419
1287808,107
1458704,108
1058279,823
1445467,703
1161731,1027
1435821,311
1444705,269
1322369,447
1482011,230
1446692,539
1272693,852
1062944,55
1152740,94
1094183,26
1044940,13
1006018,15
1152665,54
1037684,41
1459823,541
1431673,594
1484069,230
1067964,42
1237099,15
1021695,68
1083295,161
1448564,13
1341586,107
1177231,55
1142162,40
1015148,80
1011186,230
1100074,55
1298238,175
1252968,271
1295495,53
1341593,204
1417088,323
1244089,175
1209426,13
1178881,162
1256019,40
1367101,377
1294031,379
1393207,285
1143583,757
1328240,474
1479916,311
1401938,67
1019082,175
1161031,82
1214070,204
1361416,432
1284323,472
1107001,297
1157690,42
